User ID,Movie ID,Rating
70,288,4.0
70,1056,3.5
70,1344,4.0
70,1014,4.0
70,871,4.0
70,1481,4.0
70,1263,4.0
70,555,4.5
70,218,4.0
70,104,5.0
70,1352,3.5
70,1303,4.0
70,612,3.0
70,330,3.0
70,1312,3.0
70,309,4.0
70,1166,4.0
70,670,4.0
70,146,4.0
70,311,3.0
70,866,4.0
70,62,3.0
70,1196,5.0
70,91,4.0
70,1184,3.0
70,584,4.0
70,678,4.0
70,1236,4.0
70,333,4.0
70,521,4.0
70,1103,3.5
70,3,4.5
70,1346,4.0
70,1002,4.0
70,176,4.0
70,1313,4.0
70,585,4.5
70,472,3.0
70,1117,4.0
70,1320,4.0
70,666,4.0
70,219,5.0
70,1480,5.0
70,507,3.0
70,385,4.0
70,610,4.0
70,1451,4.0
70,533,5.0
70,150,4.0
70,1316,5.0
70,1314,3.5
70,1334,4.0
70,716,3.5
70,1311,4.0
70,939,3.5
70,1240,4.5
70,105,4.0
70,1013,3.5
70,86,3.5
70,320,3.5
70,158,4.5
70,106,5.0
70,1345,4.5
70,534,4.0
70,217,4.5
70,350,4.5
70,1479,3.5
70,1402,4.0
70,1325,4.5
70,660,4.0
70,1315,3.5
70,426,4.0
70,1235,4.0
70,1215,3.5
70,124,3.5
70,1319,4.0
70,1226,4.5
70,1468,5.0
70,193,4.0
70,151,4.0
70,1167,4.0
70,1496,4.5
70,444,4.0
70,496,3.5
70,94,4.0
70,887,4.0
70,1094,4.0
70,576,5.0
70,797,4.0
70,747,4.0
70,135,5.0
70,379,4.5
70,267,4.5
70,1242,3.5
71,63,4.0
71,804,4.5
71,180,5.0
71,1223,5.0
71,806,4.5
71,258,3.5
71,1483,3.0
71,445,4.0
71,1015,4.5
71,728,3.0
71,1006,4.5
71,814,1.0
71,805,4.5
71,409,4.0
71,559,4.0
71,446,4.5
71,240,4.0
71,611,5.0
71,838,4.5
71,556,4.0
71,847,5.0
71,1405,5.0
71,1299,4.5
71,1416,4.5
71,225,4.5
71,1012,4.5
71,793,3.5
71,110,4.5
71,893,3.5
71,1132,5.0
71,1129,4.5
71,178,2.0
71,328,4.5
71,246,4.5
71,1030,5.0
71,228,4.5
71,1186,4.5
71,183,4.5
72,88,1.0
72,1023,5.0
72,545,1.0
72,1118,1.0
72,890,2.0
72,868,3.0
72,7,1.0
72,401,1.0
72,342,1.0
72,1230,3.0
72,60,3.0
72,169,1.0
72,195,2.0
72,700,1.0
72,910,1.5
72,744,2.5
72,1173,1.0
72,902,2.0
72,994,3.0
72,414,1.0
72,1275,2.0
72,764,1.0
72,435,3.0
72,37,1.0
72,295,3.0
72,232,1.0
72,1125,3.0
72,443,4.0
72,773,1.5
72,1133,1.0
72,715,1.0
72,64,1.0
72,492,3.0
72,1022,3.0
72,1035,2.0
72,1104,3.0
72,67,4.0
72,971,2.0
72,974,2.0
72,1150,1.5
72,220,3.0
72,1057,4.0
72,693,1.0
72,694,1.0
72,1361,2.5
72,1495,3.0
72,1147,2.5
72,118,2.0
72,909,2.0
72,1420,5.0
72,359,4.0
72,830,1.5
72,897,5.0
72,1156,3.0
72,560,1.0
72,1229,4.0
72,336,2.0
72,644,5.0
72,143,1.0
72,954,4.0
72,63,2.0
72,946,2.0
72,1409,1.0
72,1098,5.0
72,724,1.5
72,804,5.0
72,134,1.0
72,155,4.5
72,516,2.0
72,894,1.0
72,202,2.0
72,754,1.0
72,1423,3.0
72,1265,1.5
72,1051,1.0
72,891,4.0
72,1348,0.5
72,627,1.0
72,1073,1.0
72,1172,3.0
72,741,2.0
72,79,1.5
72,161,1.0
72,983,1.0
72,1005,4.5
72,926,3.0
72,236,3.0
72,1273,1.5
72,918,0.5
72,1330,1.0
72,1218,1.0
72,1397,2.5
72,42,4.0
72,1238,3.0
72,662,2.0
72,1338,2.5
72,1260,3.0
72,180,2.0
72,1130,1.0
72,785,1.0
72,877,5.0
72,906,2.0
72,865,1.0
72,1068,1.0
72,1086,0.5
72,1153,5.0
72,388,2.0
72,101,2.0
72,1182,1.0
72,1231,2.0
72,1498,1.0
72,17,3.0
72,170,1.0
72,962,1.0
72,635,2.5
72,1143,3.5
72,1223,1.5
72,1271,0.5
72,1065,1.5
72,184,4.0
72,1044,3.5
72,1082,4.0
72,466,2.0
72,553,1.0
72,339,3.0
72,1285,1.0
72,46,4.0
72,406,2.0
72,1237,2.0
72,40,1.0
72,806,5.0
72,18,1.0
72,483,2.5
72,1387,4.5
72,925,3.0
72,231,2.5
72,244,1.0
72,1004,4.0
72,273,1.5
72,258,2.0
72,1062,2.0
72,608,0.5
72,307,0.5
72,958,3.5
72,144,0.5
72,283,3.5
72,1003,1.0
72,287,1.0
72,81,0.5
72,872,1.5
72,586,0.5
72,1462,2.5
72,1216,3.0
72,1483,3.0
72,849,1.0
72,204,2.0
72,445,1.0
72,685,3.0
72,223,3.0
72,1444,1.5
72,20,3.5
72,241,2.5
72,613,2.0
72,1295,2.5
72,1015,3.5
72,341,1.5
72,763,1.0
72,73,3.0
72,463,1.0
72,72,1.5
72,848,2.0
72,808,3.5
72,1393,0.5
72,1375,1.0
72,1128,2.0
72,1247,3.5
72,921,3.5
72,669,1.0
72,728,1.0
72,1101,2.5
72,1161,4.5
72,850,1.5
72,391,1.0
72,814,3.0
72,844,1.0
72,14,2.0
72,116,4.0
72,573,3.0
72,769,2.0
72,149,1.5
72,1255,0.5
72,805,1.5
72,453,3.0
72,270,1.0
72,993,0.5
72,59,0.5
72,1305,1.0
72,369,3.5
72,31,1.0
72,410,3.0
72,515,2.0
72,1244,0.5
72,498,3.0
72,1214,2.0
72,409,5.0
72,354,1.0
72,569,1.5
72,729,0.5
72,5,1.0
72,834,1.5
72,856,3.5
72,1378,1.5
72,1174,2.5
72,316,4.0
72,1116,2.5
72,559,1.5
72,924,2.5
72,1264,3.0
72,351,1.0
72,1294,1.5
72,1452,1.5
72,421,3.5
72,1219,3.0
72,140,4.0
72,78,3.0
72,626,1.0
72,840,2.0
72,182,3.5
72,837,0.5
72,484,2.0
72,271,3.0
72,552,2.5
72,1194,1.0
72,1162,2.5
72,620,2.5
72,1032,4.5
72,1288,4.0
72,55,1.0
72,1181,4.5
72,1322,2.0
72,1119,3.0
72,1059,3.5
72,650,2.0
72,446,2.0
72,927,3.5
72,1225,2.5
72,956,2.0
72,83,4.0
72,957,1.0
72,665,1.0
72,284,4.0
72,1124,2.5
72,874,1.5
72,600,2.0
72,780,1.5
72,107,0.5
72,858,1.5
72,581,0.5
72,278,3.5
72,1187,3.5
72,582,0.5
72,403,3.5
72,291,3.5
72,1239,5.0
72,903,3.5
72,123,4.5
72,1429,0.5
72,838,1.5
72,427,1.0
72,1441,1.0
72,680,1.0
72,1148,0.5
72,529,3.5
72,30,3.0
72,1066,2.5
72,277,1.5
72,803,1.0
72,1418,3.5
72,50,2.0
72,285,2.0
72,216,2.5
72,739,4.5
72,1233,1.5
72,513,4.5
72,1278,2.0
72,556,1.5
72,912,2.5
72,343,4.5
72,422,1.0
72,1405,2.5
72,1299,2.0
72,659,4.0
72,795,1.0
72,817,1.0
72,190,1.5
72,1340,4.0
72,884,2.5
72,302,1.0
72,1482,2.5
72,225,0.5
72,922,4.0
72,261,1.5
72,335,1.5
72,1012,2.0
72,260,0.5
72,648,3.0
72,1267,0.5
72,793,1.0
72,110,2.0
72,1286,2.0
72,937,3.5
72,1253,3.5
72,703,0.5
72,636,1.5
72,634,4.0
72,696,2.5
72,458,0.5
72,1129,1.0
72,178,4.0
72,981,1.5
72,328,3.0
72,246,4.0
72,1030,4.0
72,228,4.0
72,381,2.5
72,587,2.5
72,1058,3.5
72,188,4.5
72,597,1.5
72,1493,5.0
72,25,2.0
72,164,1.5
72,1261,1.5
72,461,2.0
72,1220,1.5
72,745,3.5
72,955,3.5
72,429,1.5
72,1179,2.5
72,794,3.0
72,1365,4.0
72,558,2.0
72,1186,1.0
72,183,2.5
72,1266,3.5
72,732,4.5
72,667,1.0
72,308,1.0
72,870,3.5
72,999,2.5
72,65,2.0
72,941,2.0
72,132,2.5
72,617,1.0
72,713,2.0
72,928,3.0
72,1336,1.0
72,265,1.5
72,570,4.0
72,640,1.5
72,712,1.0
72,119,1.5
72,310,4.5
72,456,1.5
72,1069,4.0
72,676,4.5
72,1280,2.5
72,652,1.0
72,750,3.5
72,1486,1.5
72,548,0.5
72,649,3.0
72,1417,4.5
72,1427,1.0
72,540,1.0
72,488,1.0
72,1433,4.0
72,835,3.5
72,1007,1.0
72,1377,2.0
72,1241,2.5
72,211,1.0
72,174,3.5
72,1490,3.5
72,1277,4.5
72,1198,0.5
72,1050,3.5
72,1095,2.0
72,175,3.0
72,471,2.0
72,1474,1.0
72,300,1.5
72,1485,0.5
72,1350,4.5
72,992,0.5
72,282,3.0
72,562,1.0
72,108,3.0
72,365,0.5
72,622,1.5
72,48,1.5
72,645,4.0
72,655,3.0
72,1246,4.0
72,898,3.5
72,1478,2.0
72,1234,4.5
72,80,0.5
72,1297,4.0
72,938,3.0
72,1403,2.0
72,543,1.0
72,1284,2.0
72,1041,1.0
72,1484,0.5
72,616,4.5
72,1368,3.0
72,344,5.0
72,711,3.5
72,481,4.5
72,654,3.5
72,264,1.5
72,454,2.5
72,1149,2.0
72,1494,1.0
72,770,2.0
72,1404,2.5
72,430,1.5
72,11,1.0
72,103,4.0
72,1165,1.0
72,1040,3.5
72,1177,0.5
72,526,1.5
72,470,0.5
72,599,2.0
72,609,4.0
72,725,3.0
72,313,3.0
72,417,4.0
72,677,1.0
72,486,3.0
72,36,3.0
72,1360,2.0
72,1463,4.5
72,1028,2.5
72,647,5.0
72,743,2.5
72,727,2.5
72,1110,1.5
72,340,1.0
72,420,0.5
72,1134,1.5
72,74,1.0
72,1204,2.0
72,1359,4.0
72,657,4.0
72,1063,3.5
72,160,1.0
72,1401,3.0
72,554,2.0
72,733,3.0
72,1287,1.0
72,439,3.0
72,1376,3.0
72,523,1.0
72,288,0.5
72,787,3.0
72,943,2.5
72,789,2.5
72,47,1.0
72,1210,4.0
72,1145,4.0
72,544,1.5
72,1344,1.0
72,434,1.5
72,646,5.0
72,192,4.0
72,871,2.5
72,1373,3.5
72,541,0.5
72,751,4.0
72,1481,1.5
72,1263,1.0
72,524,0.5
72,117,1.0
72,1367,4.5
72,590,2.5
72,555,3.0
72,372,2.5
72,218,1.0
72,294,3.5
72,1085,4.5
72,279,1.5
72,889,5.0
72,104,3.0
72,1061,3.5
72,839,0.5
72,1157,4.0
72,563,3.5
72,1049,3.0
72,49,1.5
72,612,1.0
72,1312,0.5
72,309,3.0
72,181,2.0
72,1166,1.0
72,882,2.5
72,1436,4.5
72,503,4.0
72,670,1.5
72,248,1.5
72,1107,2.5
72,1343,1.0
72,701,1.0
72,15,3.0
72,699,2.0
72,70,2.5
72,213,3.5
72,128,1.0
72,311,1.0
72,338,4.0
72,866,2.5
72,1201,1.5
72,1038,1.5
72,899,1.0
72,822,1.0
72,187,1.0
72,62,3.5
72,133,1.0
72,1355,1.5
72,1196,3.0
72,215,2.0
72,1137,3.5
72,802,1.5
72,371,2.5
72,91,2.5
72,1473,2.5
72,449,3.0
72,784,2.5
72,788,0.5
72,584,0.5
72,1492,3.0
72,1431,1.0
72,686,3.5
72,349,1.5
72,886,1.0
72,126,2.0
72,1180,1.0
72,511,0.5
72,139,3.0
72,976,0.5
72,959,3.0
72,953,3.5
72,1342,1.5
72,678,2.0
72,1236,3.0
72,664,0.5
72,433,3.0
72,51,0.5
72,949,1.0
72,833,2.5
72,978,5.0
72,1470,0.5
72,396,1.0
72,1471,2.0
72,566,1.0
72,1466,1.0
72,1064,1.5
72,1439,3.5
72,726,1.0
72,41,2.0
72,521,3.5
72,1037,4.0
72,222,3.5
72,408,3.0
72,399,0.5
72,1346,2.0
72,1313,0.5
72,585,2.0
72,1465,3.5
72,66,1.5
72,1139,0.5
72,572,4.5
72,77,0.5
72,1203,4.0
72,346,0.5
72,400,1.0
72,1320,1.5
72,1089,1.0
72,519,1.0
72,666,3.5
72,27,1.5
72,1390,3.0
72,219,4.0
72,944,0.5
72,1302,0.5
72,1364,1.0
72,930,2.5
72,818,1.0
72,1480,3.5
72,507,4.0
72,243,4.0
72,142,4.5
72,385,4.5
72,883,4.5
72,16,3.5
72,405,2.5
72,152,2.0
72,1366,3.5
72,1451,1.5
72,510,4.5
72,315,4.0
72,533,4.5
72,714,0.5
72,505,0.5
72,269,1.0
72,852,1.0
72,71,1.5
72,1446,3.5
72,704,4.0
72,940,5.0
72,150,1.5
72,415,3.5
72,1316,0.5
72,1314,0.5
72,1457,4.5
72,1334,1.0
72,716,4.0
72,256,3.5
72,1311,1.5
72,1318,2.0
72,737,1.5
72,237,1.5
72,1296,3.0
72,682,4.5
72,820,1.0
72,1240,3.5
72,1430,3.0
72,105,3.0
72,1013,0.5
72,86,3.0
72,428,0.5
72,320,1.0
72,1345,2.5
72,534,3.0
72,217,3.0
72,350,2.5
72,1479,2.5
72,1402,3.5
72,1310,2.5
72,663,0.5
72,475,2.0
72,1354,0.5
72,1301,3.0
72,1112,3.0
72,1321,0.5
72,1325,3.5
72,1228,4.5
72,1362,4.0
72,660,1.0
72,1315,0.5
72,426,1.0
72,1331,1.0
72,1258,0.5
72,651,3.0
72,1235,3.0
72,1215,3.0
72,1251,1.5
72,124,3.0
72,1319,3.0
72,1324,1.0
72,1329,2.5
72,1178,3.0
72,1317,2.5
72,1097,4.0
72,1335,4.0
72,1226,3.5
72,1468,3.5
72,193,2.5
72,296,3.5
72,151,3.5
72,752,4.0
72,1,2.0
72,1496,3.0
72,444,2.0
72,1326,3.5
72,1114,0.5
72,950,1.0
72,496,1.0
72,691,3.0
72,1009,1.5
72,1428,3.5
72,568,5.0
72,748,2.0
72,881,1.0
72,1300,3.5
72,94,4.5
72,755,1.0
72,836,4.0
72,887,1.0
72,1094,3.0
72,989,1.0
72,576,2.0
72,705,3.5
72,487,5.0
72,797,2.5
72,747,4.0
72,1304,4.5
72,494,2.5
72,58,3.5
72,111,3.5
72,379,1.0
72,681,2.0
72,1460,3.0
72,736,2.5
72,162,4.5
73,195,2.0
73,909,4.0
73,359,5.0
73,560,4.0
73,954,4.0
73,1409,4.0
73,1098,5.0
73,1265,4.5
73,918,4.0
73,180,4.0
73,877,4.0
73,1182,3.5
73,184,4.0
73,1044,4.0
73,1082,4.0
73,46,4.5
73,406,4.5
73,483,4.5
73,231,4.0
73,258,5.0
73,849,3.5
73,1015,3.5
73,728,4.0
73,850,3.0
73,769,2.5
73,149,4.5
73,1305,4.0
73,1244,3.0
73,409,4.5
73,729,3.5
73,1174,2.5
73,559,4.0
73,1264,4.0
73,351,3.0
73,421,4.0
73,1219,2.5
73,484,3.5
73,1162,4.5
73,1181,2.0
73,1322,4.5
73,956,3.5
73,957,4.5
73,1187,4.5
73,582,4.0
73,291,4.0
73,123,5.0
73,30,4.0
73,912,4.0
73,1405,4.5
73,1299,4.0
73,795,5.0
73,793,4.0
73,636,4.0
73,178,4.5
73,981,4.5
73,328,5.0
73,246,4.0
73,1030,4.5
73,228,3.0
73,167,4.0
73,597,4.0
73,25,4.0
73,745,3.5
73,1011,3.5
73,322,3.5
73,1365,2.0
73,1186,4.5
73,183,3.5
73,1266,3.5
73,28,4.0
73,65,4.0
73,941,4.5
73,617,4.0
73,1336,4.5
74,1173,0.5
74,902,5.0
74,974,5.0
74,909,5.0
74,63,2.5
74,804,2.5
74,155,3.0
74,627,1.0
74,1005,2.5
74,877,4.0
74,1371,2.0
74,406,4.0
74,806,2.5
74,603,5.0
74,1004,3.0
74,679,2.0
74,1015,0.5
74,808,5.0
74,728,5.0
74,850,2.0
74,14,1.5
74,573,3.5
74,805,2.0
74,892,2.5
74,1305,5.0
74,409,5.0
74,354,5.0
74,729,4.0
74,1408,4.0
74,1174,1.0
74,559,1.0
74,1162,0.5
74,1119,0.5
74,874,3.0
74,581,2.0
74,1187,5.0
74,903,2.0
74,1389,1.0
74,1405,3.0
74,1482,1.0
74,1012,1.0
74,981,3.5
74,1030,2.0
74,25,2.0
74,1365,0.5
74,558,2.0
74,617,2.5
74,1270,2.5
74,310,4.0
74,676,1.5
74,750,1.0
74,1412,3.0
74,655,2.0
74,87,3.5
74,616,1.5
74,103,2.0
74,1165,4.0
74,57,5.0
74,647,4.0
74,1110,4.0
74,1074,1.0
74,160,2.0
74,1210,2.0
74,861,4.0
74,1481,1.0
74,1193,5.0
74,104,3.5
74,1166,2.0
74,503,5.0
74,866,1.0
74,1038,0.5
74,187,1.0
74,802,3.0
74,349,1.5
74,678,1.0
74,396,2.0
74,966,5.0
74,1390,2.5
74,1480,1.0
74,385,5.0
74,510,3.0
74,1188,1.0
74,476,1.0
74,1311,1.0
74,820,4.5
74,105,5.0
74,320,1.0
74,217,1.0
74,1178,5.0
74,494,2.5
75,1173,4.0
75,560,5.0
75,1113,4.0
75,553,5.0
75,596,4.0
75,204,3.5
75,772,3.5
75,391,4.0
75,1000,4.5
75,5,4.0
75,1174,4.0
75,559,5.0
75,1024,5.0
75,240,3.5
75,611,4.5
75,556,5.0
75,250,4.0
75,923,4.5
75,937,4.0
75,1058,1.5
75,411,3.5
75,558,5.0
75,397,3.5
75,61,2.5
75,1221,4.0
75,995,3.0
75,249,4.0
75,1382,4.0
75,938,5.0
75,557,5.0
75,1386,4.0
75,816,2.5
75,103,4.0
75,996,4.5
75,57,4.5
75,609,5.0
75,1175,1.0
75,1385,4.0
75,554,5.0
75,251,3.5
75,555,5.0
75,1383,4.0
75,1201,4.0
75,1384,5.0
75,610,5.0
75,939,5.0
75,1240,5.0
75,350,5.0
75,426,5.0
75,881,4.0
75,135,5.0
76,1173,5.0
76,67,4.0
76,1057,4.5
76,897,4.0
76,804,4.5
76,1238,4.5
76,180,4.5
76,1371,4.0
76,553,3.0
76,806,4.0
76,231,5.0
76,1483,3.5
76,849,4.0
76,445,3.5
76,1015,4.0
76,1128,3.0
76,242,3.0
76,569,2.5
76,559,4.0
76,626,3.5
76,182,4.0
76,552,4.5
76,650,3.5
76,1239,4.5
76,123,4.5
76,1405,5.0
76,1482,3.5
76,1012,5.0
76,289,3.5
76,636,5.0
76,328,5.0
76,1030,5.0
76,228,5.0
76,167,4.0
76,25,5.0
76,164,4.0
76,558,4.0
76,183,4.0
76,1266,4.5
76,383,4.0
76,941,5.0
76,713,4.0
76,1055,2.0
76,310,4.5
76,676,3.5
76,750,3.5
76,1417,3.5
76,540,4.0
76,300,5.0
76,655,3.0
76,557,3.5
76,344,4.5
76,1360,3.5
76,647,5.0
76,819,2.5
76,1204,5.0
76,375,4.0
76,4,5.0
76,860,4.5
76,160,4.0
76,1401,4.5
76,815,5.0
76,792,2.5
76,1210,3.5
76,49,3.0
77,545,1.0
77,868,2.0
77,401,3.0
77,60,2.0
77,169,1.0
77,195,4.0
77,910,1.0
77,744,0.5
77,1173,4.0
77,902,3.0
77,994,3.0
77,82,1.0
77,364,1.0
77,1125,2.0
77,1133,3.5
77,824,3.5
77,715,2.0
77,492,3.5
77,1022,1.5
77,67,3.0
77,974,4.5
77,207,3.0
77,693,4.0
77,1361,3.0
77,1495,3.5
77,909,4.0
77,1420,3.5
77,359,4.0
77,897,4.0
77,560,4.0
77,644,4.5
77,954,4.0
77,63,5.0
77,1409,1.5
77,1098,4.0
77,804,4.5
77,134,4.5
77,155,4.0
77,516,2.0
77,894,3.5
77,1306,4.0
77,29,1.0
77,1438,4.0
77,983,4.5
77,918,1.0
77,1218,4.0
77,42,4.0
77,1238,2.0
77,662,2.0
77,180,1.5
77,877,3.0
77,906,1.0
77,1086,3.0
77,101,3.0
77,1182,4.0
77,512,4.5
77,962,3.0
77,1143,1.0
77,1065,4.0
77,1099,4.0
77,184,5.0
77,1044,3.0
77,1082,3.5
77,688,5.0
77,33,3.5
77,553,3.5
77,339,3.0
77,46,2.0
77,40,1.0
77,806,4.5
77,18,2.0
77,483,4.5
77,925,3.5
77,244,3.0
77,603,4.0
77,1004,4.0
77,273,4.0
77,958,4.0
77,1217,2.5
77,679,2.5
77,81,3.0
77,632,3.0
77,1216,3.5
77,1483,4.0
77,849,3.5
77,204,3.5
77,445,4.0
77,685,2.5
77,223,4.0
77,1444,4.0
77,378,1.0
77,20,1.5
77,241,4.0
77,1295,1.0
77,1274,3.5
77,1015,3.5
77,341,2.5
77,1136,4.0
77,73,1.5
77,72,3.5
77,961,3.0
77,808,4.0
77,1393,4.0
77,1128,3.5
77,1247,4.0
77,921,3.5
77,728,5.0
77,1298,3.5
77,1161,4.0
77,850,3.5
77,391,2.0
77,517,3.0
77,14,4.5
77,116,3.5
77,639,4.0
77,769,5.0
77,149,4.0
77,1207,4.0
77,805,4.5
77,606,4.0
77,892,4.0
77,270,4.0
77,1337,4.0
77,990,3.5
77,1244,1.5
77,1140,3.5
77,314,4.0
77,409,5.0
77,1283,3.0
77,569,2.0
77,729,4.5
77,1045,3.5
77,856,3.5
77,1378,3.5
77,1174,4.0
77,316,4.0
77,1116,3.0
77,559,3.5
77,924,4.0
77,1264,4.5
77,351,3.0
77,421,4.0
77,1219,4.0
77,140,4.5
77,78,3.5
77,626,4.0
77,182,3.0
77,837,4.0
77,1413,3.5
77,484,5.0
77,271,3.5
77,38,2.5
77,901,4.0
77,1162,3.5
77,620,4.0
77,1288,3.5
77,467,4.0
77,1181,2.5
77,1119,3.5
77,1059,3.5
77,650,4.0
77,1024,3.5
77,446,4.0
77,262,4.5
77,605,4.0
77,776,3.0
77,1411,4.0
77,957,3.5
77,689,2.5
77,1212,4.5
77,665,3.5
77,771,4.0
77,1081,2.5
77,874,4.0
77,600,4.0
77,240,4.5
77,780,1.5
77,107,3.5
77,858,3.5
77,577,3.0
77,278,3.0
77,749,2.0
77,1187,5.0
77,734,3.0
77,291,4.0
77,1239,4.5
77,254,4.5
77,123,4.5
77,915,4.0
77,1441,3.0
77,92,4.0
77,199,4.0
77,1192,3.0
77,529,4.0
77,30,5.0
77,277,4.5
77,413,3.0
77,1418,3.0
77,580,3.0
77,216,3.5
77,739,3.5
77,1233,3.5
77,198,4.5
77,1120,3.0
77,690,3.5
77,1278,3.5
77,1031,3.5
77,331,3.5
77,556,4.0
77,1422,4.0
77,250,3.0
77,731,3.5
77,912,4.0
77,1363,3.5
77,595,3.5
77,1405,3.5
77,1299,3.0
77,659,4.0
77,795,4.0
77,190,3.5
77,1340,3.0
77,302,3.5
77,1482,2.5
77,189,4.5
77,922,2.5
77,335,4.0
77,1012,4.0
77,758,3.0
77,1267,4.0
77,793,4.5
77,110,2.5
77,1286,1.5
77,869,2.0
77,1047,4.0
77,289,3.0
77,539,4.0
77,636,4.0
77,178,5.0
77,981,3.5
77,328,4.5
77,768,3.5
77,246,3.5
77,1030,4.5
77,1121,3.5
77,228,4.5
77,370,2.0
77,1199,4.5
77,1058,3.0
77,597,4.0
77,25,4.0
77,528,4.0
77,1220,3.0
77,745,3.0
77,960,4.5
77,1179,3.5
77,794,3.0
77,558,3.5
77,1186,3.0
77,1266,4.0
77,732,4.0
77,28,3.5
77,98,3.5
77,305,4.0
77,308,2.5
77,870,4.0
77,24,2.5
77,509,4.5
77,1122,3.0
77,65,3.5
77,141,3.5
77,348,4.0
77,941,4.5
77,617,3.5
77,970,3.5
77,713,4.5
77,1270,2.5
77,1336,4.5
77,239,3.5
77,265,4.0
77,640,4.0
77,310,4.5
77,456,4.5
77,1069,3.0
77,676,4.0
77,1280,3.0
77,652,2.5
77,750,3.5
77,1417,3.5
77,1427,3.5
77,540,3.5
77,1433,4.5
77,1248,2.0
77,1477,3.0
77,835,3.5
77,1007,3.5
77,1377,3.0
77,778,4.0
77,211,3.0
77,935,3.0
77,1087,4.0
77,1198,3.5
77,1095,3.5
77,1382,3.0
77,518,3.5
77,1474,4.0
77,1078,4.0
77,622,3.5
77,504,3.5
77,655,4.5
77,898,3.5
77,1234,4.0
77,1403,3.5
77,543,3.5
77,0,3.5
77,205,4.0
77,557,3.5
77,344,3.5
77,264,3.5
77,1149,4.0
77,1494,3.5
77,1404,3.5
77,1027,3.0
77,103,4.5
77,293,3.5
77,1177,4.0
77,57,2.5
77,609,4.0
77,725,4.0
77,417,4.0
77,1360,4.5
77,1463,4.0
77,332,3.0
77,647,5.0
77,1134,4.0
77,1204,4.5
77,1359,4.5
77,384,4.0
77,860,4.0
77,160,4.5
77,554,4.0
77,439,3.5
77,1379,3.5
77,1083,2.5
77,1373,3.0
77,541,2.5
77,117,3.0
77,590,4.0
77,555,4.0
77,372,3.0
77,294,4.5
77,1085,3.0
77,1303,3.0
77,330,3.5
77,913,3.5
77,1312,3.0
77,309,4.0
77,15,3.0
77,213,4.0
77,899,4.0
77,187,3.5
77,845,3.5
77,601,2.5
77,1184,3.5
77,1492,4.0
77,349,4.5
77,521,3.5
77,1037,4.0
77,1171,4.0
77,3,4.0
77,304,3.0
77,472,4.5
77,658,3.5
77,1465,3.5
77,66,3.5
77,1203,3.0
77,1320,4.0
77,519,3.5
77,385,4.5
77,152,3.5
77,186,4.5
77,109,3.5
77,1451,5.0
77,510,4.0
77,533,3.5
77,704,3.5
77,940,3.5
77,668,2.0
77,682,3.5
77,820,3.0
77,1240,5.0
77,320,4.5
77,158,3.0
77,534,4.0
77,350,3.5
77,1402,3.5
77,1362,4.0
77,660,4.0
77,876,1.5
77,1496,2.5
77,755,3.0
77,1347,2.5
77,267,2.5
77,1332,2.5
78,195,4.0
78,1173,4.0
78,902,4.0
78,715,2.0
78,1022,2.5
78,897,4.0
78,560,4.0
78,954,4.5
78,63,4.5
78,1098,4.0
78,804,5.0
78,516,4.5
78,918,2.5
78,1218,1.5
78,1238,2.5
78,180,4.5
78,877,3.0
78,865,3.5
78,1223,4.5
78,553,4.0
78,806,4.5
78,483,3.0
78,231,3.0
78,244,4.0
78,603,4.5
78,362,4.5
78,204,3.0
78,445,3.0
78,241,3.0
78,1295,4.0
78,1015,3.5
78,808,4.5
78,1247,4.0
78,728,3.5
78,814,3.0
78,149,4.5
78,805,5.0
78,409,3.5
78,729,3.0
78,1174,4.0
78,559,4.0
78,421,3.5
78,626,3.5
78,182,4.5
78,1194,1.5
78,446,4.5
78,927,2.5
78,605,4.0
78,956,2.0
78,240,4.0
78,582,4.0
78,903,2.5
78,123,4.0
78,203,3.5
78,285,4.5
78,1425,4.5
78,1031,3.0
78,556,4.0
78,302,2.0
78,225,4.5
78,648,4.5
78,1253,4.5
78,228,4.5
78,1058,4.0
78,1176,2.5
78,558,4.5
78,1186,4.0
78,183,4.5
78,508,2.5
78,1270,4.0
78,652,3.5
79,359,2.5
79,63,3.5
79,483,3.5
79,1004,3.5
79,258,4.0
79,409,4.0
79,840,4.0
79,1162,3.0
79,1322,4.0
79,1276,3.5
79,957,4.0
79,600,2.5
79,363,4.0
79,1187,4.0
79,123,3.5
79,1148,2.5
79,739,3.5
79,757,4.0
79,1472,2.0
79,1299,3.5
79,795,4.5
79,1253,3.0
79,636,3.0
79,981,4.0
79,328,4.0
79,768,3.5
79,246,3.0
79,1030,4.0
79,228,2.0
79,167,3.5
79,1341,3.5
79,383,4.0
79,509,2.5
79,65,3.0
79,941,4.0
79,713,3.5
79,1336,4.5
79,1087,3.5
79,1474,4.0
79,645,4.5
79,898,3.5
79,616,3.5
79,430,3.5
79,1040,4.5
79,1177,4.0
79,292,3.5
80,60,3.0
80,1173,3.5
80,64,2.5
80,359,5.0
80,830,4.0
80,56,3.5
80,17,2.5
80,1143,4.0
80,184,4.0
80,1044,3.5
80,33,2.5
80,1052,4.0
80,1205,3.5
80,76,3.0
80,46,3.5
80,40,3.0
80,603,3.5
80,1004,3.5
80,81,2.5
80,10,1.5
80,20,3.5
80,1247,3.5
80,921,4.0
80,669,3.5
80,14,3.5
80,270,3.0
80,409,3.5
80,729,3.5
